,region_accueil,province_accueil,commune_accueil,province_depart,commune_depart,MASCULIN,FEMININ,annee_collecte,mois_num,total
12008,Sahel,Oudalan,Gorom-gorom,Soum,Aribinda,83,36,2022,8,119
12009,Sahel,Oudalan,Gorom-gorom,Oudalan,Deou,260,137,2022,8,397
12010,Est,Gourma,Fada,Tapoa,Logobou,8,8,2022,8,16
12011,Est,Gourma,Fada,Kompienga,Madjoari,56,38,2022,8,94
12012,Nord,Yatenga,Ouahigouya,Bam,Bourzanga,2,1,2022,8,3
12013,Est,Gnagna,Bogande,Yagha,Solhan,26,5,2022,8,31
12014,Sahel,Oudalan,Gorom-gorom,Oudalan,Tin_akoff,415,219,2022,8,634
12015,Sahel,Oudalan,Gorom-gorom,Oudalan,Gorom_gorom,104,66,2022,8,170
12016,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Dablo,18,9,2022,8,27
12017,Nord,Yatenga,Ouahigouya,Yatenga,Thiou,21,10,2022,8,31
12018,Sahel,Yagha,Sebba,Yagha,Sebba,26,15,2022,8,41
12019,Sahel,Yagha,Sebba,Yagha,Mansila,17,14,2022,8,31
12020,Est,Gnagna,Bogande,Komondjari,Gayeri,10,3,2022,8,13
12021,Centre-nord,Sanmatenga,Kaya,Sanmatenga,Pissila,0,3,2022,8,3
12022,Est,Gnagna,Bogande,Gourma,Matiacoali,13,5,2022,8,18
12023,Est,Gourma,Fada,Tapoa,Tambaga,9,5,2022,8,14
12024,Est,Gourma,Fada,Komondjari,Gayeri,17,15,2022,8,32
12025,Sahel,Soum,Djibo,Soum,Koutougou,8,13,2022,8,21
12026,Est,Gourma,Fada,Gourma,Yamba,26,7,2022,8,33
12027,Est,Gourma,Fada,Tapoa,Partiaga,7,3,2022,8,10
12028,Est,Gnagna,Bogande,Komondjari,Foutouri,2,3,2022,8,5
12029,Sahel,Soum,Djibo,Soum,Djibo,312,166,2022,8,478
12030,Est,Komondjari,Gayeri,Gourma,Yamba,23,13,2022,8,36
12031,Est,Komondjari,Gayeri,Sanmatenga,Kaya,2,2,2022,8,4
12032,Est,Gourma,Fada,Seno,Dori,6,2,2022,8,8
12033,Sahel,Seno,Dori,Seno,Gorgadji,22,8,2022,8,30
12034,Est,Komondjari,Gayeri,Gnagna,Bilanga,20,15,2022,8,35
12035,Est,Komondjari,Gayeri,Gnagna,Bogande,3,1,2022,8,4
12036,Est,Komondjari,Gayeri,Yagha,Sebba,3,3,2022,8,6
12037,Est,Gourma,Fada,Soum,Djibo,5,6,2022,8,11
12038,Nord,Yatenga,Rambo,Loroum,Ouindigui,5,5,2021,10,10
12039,Nord,Yatenga,Rambo,Soum,Pobe_mengao,8,12,2021,10,20
12040,Nord,Yatenga,Rambo,Bam,Rouko,1,5,2021,10,6
12041,Nord,Yatenga,Kalsaka,Poni,Djigoue,2,1,2021,10,3
12042,Nord,Yatenga,Kossouka,Loroum,Titao,2,2,2021,10,4
12043,Nord,Yatenga,Rambo,Yatenga,Kossouka,2,4,2021,10,6
12044,Nord,Yatenga,Rambo,Loroum,Solle,2,8,2021,10,10
12045,Nord,Yatenga,Kalsaka,Oudalan,Deou,2,1,2021,10,3
12046,Nord,Yatenga,Rambo,Sanmatenga,Dablo,9,6,2021,10,15
12047,Nord,Yatenga,Rambo,Bam,Zimtenga,1,4,2021,10,5
12048,Nord,Yatenga,Seguenega,Loroum,Banh,5,1,2021,10,6
12049,Nord,Yatenga,Rambo,Loroum,Titao,3,5,2021,10,8
12050,Nord,Yatenga,Oula,Soum,Tongomayel,6,2,2021,10,8
12051,Nord,Yatenga,Ouahigouya,Oudalan,Markoye,4,1,2021,10,5
12052,Nord,Loroum,Banh,Yatenga,Ouahigouya,3,1,2021,10,4
12053,Nord,Yatenga,Seguenega,Comoe,Mangodara,5,7,2021,11,12
12054,Nord,Yatenga,Seguenega,Soum,Diguel,5,3,2021,11,8
12055,Nord,Yatenga,Seguenega,Loroum,Titao,7,8,2021,12,15
12056,Nord,Yatenga,Seguenega,Soum,Nassoumbou,3,2,2021,12,5
12057,Nord,Yatenga,Rambo,Seno,Dori,5,1,2021,12,6
12058,Nord,Yatenga,Rambo,Kompienga,Pama,5,5,2021,12,10
12059,Nord,Yatenga,Kalsaka,Comoe,Mangodara,3,2,2021,12,5
12060,Nord,Yatenga,Rambo,Bam,Bourzanga,5,6,2022,1,11
12061,Nord,Yatenga,Rambo,Comoe,Mangodara,3,6,2022,1,9
12062,Nord,Yatenga,Kalsaka,Soum,Pobe_mengao,3,6,2022,1,9
12063,Nord,Yatenga,Rambo,Soum,Tongomayel,5,2,2022,1,7
12064,Nord,Yatenga,Rambo,Poni,Djigoue,4,2,2022,1,6
12065,Nord,Yatenga,Ouahigouya,Soum,Koutougou,4,5,2022,1,9
12066,Nord,Yatenga,Ouahigouya,Seno,Gorgadji,3,2,2022,1,5
12067,Nord,Yatenga,Rambo,Poni,Kampti,10,4,2022,2,14
12068,Sahel,Yagha,Solhan,Yagha,Solhan,12,9,2022,2,21
12069,Sahel,Oudalan,Gorom-gorom,Oudalan,Deou,4,5,2022,2,9
12070,Sahel,Yagha,Sebba,Soum,Djibo,1,3,2022,2,4
12071,Sahel,Seno,Dori,Sanmatenga,Pensa,14,5,2022,2,19
12072,Sahel,Seno,Dori,Yagha,Sebba,1,2,2022,2,3
12073,Sahel,Seno,Dori,Soum,Kelbo,4,2,2022,2,6
12074,Sahel,Seno,Dori,Yagha,Titabe,3,2,2022,2,5
12075,Sahel,Yagha,Solhan,Soum,Baraboule,1,1,2022,2,2
12076,Nord,Yatenga,Oula,Loroum,Solle,9,16,2022,2,25
12077,Sahel,Seno,Dori,Oudalan,Oursi,2,3,2022,2,5
12078,Est,Gourma,Fada,Sanmatenga,Pensa,2,2,2022,2,4
12079,Sahel,Yagha,Solhan,Yagha,Titabe,0,3,2022,3,3
12080,Est,Gnagna,Bogande,Yagha,Titabe,6,1,2022,3,7
12081,Centre-nord,Sanmatenga,Mane,Bam,Nassere,5,4,2022,3,9
12082,Centre-nord,Sanmatenga,Mane,Seno,Dori,4,3,2022,3,7
12083,Sahel,Yagha,Sebba,Seno,Gorgadji,1,4,2022,3,5
12084,Est,Gnagna,Bogande,Gourma,Yamba,3,2,2022,3,5
12085,Est,Gourma,Fada,Komondjari,Foutouri,3,5,2022,3,8
12086,Sahel,Seno,Dori,Seno,Bani,25,23,2022,3,48
12087,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Barsalogho,7,1,2022,3,8
12088,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Dablo,4,3,2022,3,7
12089,Est,Gnagna,Bogande,Kompienga,Pama,3,2,2022,3,5
12090,Est,Gnagna,Bogande,Comoe,Tiefora,2,4,2022,3,6
12091,Est,Gnagna,Bogande,Komondjari,Gayeri,2,4,2022,3,6
12092,Est,Gnagna,Bogande,Gnagna,Bogande,27,21,2022,3,48
12093,Est,Gnagna,Bogande,Komondjari,Foutouri,4,3,2022,3,7
12094,Est,Gnagna,Bogande,Tapoa,Partiaga,3,3,2022,3,6
12095,Nord,Yatenga,Ouahigouya,Sourou,Toeni,3,1,2022,3,4
12096,Sahel,Seno,Dori,Sanmatenga,Pensa,13,14,2022,3,27
12097,Sahel,Yagha,Sebba,Komondjari,Bartiebougou,2,3,2022,3,5
12098,Sahel,Yagha,Sebba,Seno,Seytenga,3,1,2022,3,4
12099,Sahel,Yagha,Sebba,Komondjari,Foutouri,12,11,2022,3,23
12100,Est,Gourma,Fada,Soum,Djibo,2,2,2022,3,4
12101,Sahel,Seno,Dori,Namentenga,Yalgo,4,2,2022,3,6
12102,Sahel,Yagha,Solhan,Yagha,Solhan,187,206,2022,4,393
12103,Sahel,Yagha,Solhan,Yagha,Sebba,0,5,2022,4,5
12104,Sahel,Yagha,Solhan,Yagha,Boundore,2,2,2022,4,4
12105,Sahel,Yagha,Sebba,Yagha,Solhan,14,19,2022,4,33
12106,Est,Gnagna,Thion,Gnagna,Liptougou,10,10,2022,4,20
12107,Sahel,Yagha,Solhan,Seno,Seytenga,3,3,2022,4,6
12108,Est,Gnagna,Thion,Seno,Dori,8,5,2022,4,13
12109,Est,Gnagna,Thion,Kompienga,Pama,6,13,2022,4,19
12110,Nord,Yatenga,Ouahigouya,Soum,Pobe_mengao,4,2,2022,4,6
12111,Est,Gnagna,Thion,Gourma,Matiacoali,5,2,2022,4,7
12112,Est,Gnagna,Bogande,Gnagna,Bogande,5,4,2022,4,9
12113,Sahel,Seno,Dori,Seno,Sampelga,6,4,2022,4,10
12114,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Pissila,3,4,2022,4,7
12115,Nord,Yatenga,Kalsaka,Yatenga,Seguenega,24,32,2022,4,56
12116,Nord,Yatenga,Kalsaka,Soum,Djibo,6,4,2022,4,10
12117,Nord,Yatenga,Kalsaka,Loroum,Ouindigui,5,5,2022,4,10
12118,Sahel,Seno,Dori,Sanmatenga,Pensa,18,30,2022,4,48
12119,Est,Gourma,Tibga,Gnagna,Bilanga,4,3,2022,4,7
12120,Est,Gourma,Tibga,Komondjari,Foutouri,5,3,2022,4,8
12121,Est,Gourma,Tibga,Tapoa,Kantchari,2,6,2022,4,8
12122,Sahel,Oudalan,Gorom-gorom,Oudalan,Oursi,7,7,2022,4,14
12123,Sahel,Yagha,Mansila,Yagha,Mansila,2,3,2022,4,5
12124,Est,Gnagna,Bogande,Gourma,Matiacoali,2,2,2022,4,4
12125,Sahel,Seno,Dori,Sanmatenga,Barsalogho,2,1,2022,4,3
12126,Est,Gourma,Fada,Koulpelogo,Comin_yanga,3,4,2022,5,7
12127,Nord,Loroum,Titao,Loroum,Titao,9,9,2022,5,18
12128,Est,Gourma,Fada,Tapoa,Namounou,2,1,2022,5,3
12129,Est,Gnagna,Bogande,Kompienga,Pama,8,4,2022,5,12
12130,Sahel,Oudalan,Gorom-gorom,Soum,Aribinda,11,10,2022,5,21
12131,Est,Gourma,Tibga,Koulpelogo,Comin_yanga,11,13,2022,5,24
12132,Centre-nord,Sanmatenga,Mane,Soum,Djibo,3,2,2022,5,5
12133,Sahel,Seno,Dori,Seno,Dori,17,12,2022,5,29
12134,Sahel,Seno,Dori,Sanmatenga,Pensa,21,9,2022,5,30
12135,Sahel,Seno,Dori,Sanmatenga,Barsalogho,9,6,2022,5,15
12136,Sahel,Seno,Dori,Yatenga,Thiou,3,2,2022,5,5
12137,Est,Gnagna,Bogande,Gnagna,Liptougou,23,16,2022,5,39
12138,Sahel,Yagha,Sebba,Yagha,Solhan,2,6,2022,5,8
12139,Sahel,Yagha,Solhan,Yagha,Solhan,16,13,2022,5,29
12140,Est,Gourma,Tibga,Gourma,Yamba,2,4,2022,5,6
12141,Est,Gourma,Fada,Gnagna,Bogande,1,4,2022,5,5
12142,Sahel,Seno,Dori,Seno,Seytenga,6,6,2022,5,12
12143,Est,Gnagna,Bogande,Tapoa,Diapaga,1,6,2022,5,7
12144,Sahel,Yagha,Sebba,Yagha,Tankougounadie,4,11,2022,5,15
12145,Sahel,Yagha,Sebba,Seno,Bani,6,2,2022,5,8
12146,Sahel,Yagha,Sebba,Yagha,Titabe,1,2,2022,5,3
12147,Est,Gnagna,Bogande,Yagha,Solhan,3,3,2022,5,6
12148,Est,Gnagna,Thion,Gnagna,Bilanga,4,2,2022,6,6
12149,Est,Gourma,Tibga,Gourma,Yamba,1,5,2022,6,6
12150,Nord,Yatenga,Ouahigouya,Yatenga,Seguenega,3,5,2022,6,8
12151,Est,Gourma,Fada,Gnagna,Piela,3,5,2022,6,8
12152,Est,Gourma,Fada,Soum,Djibo,2,2,2022,6,4
12153,Est,Gnagna,Bogande,Yagha,Solhan,8,6,2022,6,14
12154,Sahel,Seno,Dori,Oudalan,Tin_akoff,2,4,2022,6,6
12155,Centre-nord,Namentenga,Boulsa,Gourma,Matiacoali,4,4,2022,6,8
12156,Sahel,Seno,Dori,Yagha,Mansila,22,15,2022,6,37
12157,Est,Gnagna,Bogande,Komondjari,Bartiebougou,3,4,2022,6,7
12158,Nord,Yatenga,Ouahigouya,Namentenga,Bouroum,2,2,2022,6,4
12159,Sahel,Seno,Bani,Yagha,Titabe,2,1,2022,6,3
12160,Sahel,Seno,Bani,Seno,Dori,5,1,2022,6,6
12161,Sahel,Seno,Dori,Sanmatenga,Pensa,2,2,2022,6,4
12162,Sahel,Seno,Dori,Namentenga,Yalgo,4,6,2022,6,10
12163,Sahel,Soum,Djibo,Soum,Tongomayel,8,12,2022,6,20
12164,Nord,Yatenga,Ouahigouya,Yatenga,Rambo,18,12,2022,6,30
12165,Sahel,Seno,Bani,Namentenga,Bouroum,3,4,2022,6,7
12166,Est,Gnagna,Thion,Gnagna,Coalla,3,5,2022,6,8
12167,Est,Gourma,Fada,Tapoa,Namounou,4,1,2022,6,5
12168,Sahel,Soum,Djibo,Soum,Baraboule,1,1,2022,6,2
12169,Est,Gnagna,Piela,Kompienga,Kompienga,1,3,2022,6,4
12170,Est,Gnagna,Piela,Komondjari,Gayeri,1,5,2022,6,6
12171,Sahel,Seno,Bani,Namentenga,Tougouri,1,2,2022,7,3
12172,Est,Gnagna,Bogande,Gnagna,Coalla,2,5,2022,7,7
12173,Est,Gourma,Fada,Gourma,Yamba,6,3,2022,7,9
12174,Est,Gourma,Tibga,Gourma,Matiacoali,12,3,2022,7,15
12175,Est,Gourma,Tibga,Kompienga,Kompienga,16,9,2022,7,25
12176,Est,Gourma,Tibga,Gourma,Yamba,7,4,2022,7,11
12177,Est,Gourma,Tibga,Gnagna,Bilanga,3,2,2022,7,5
12178,Est,Kompienga,Pama,Gourma,Tibga,4,2,2022,7,6
12179,Est,Gnagna,Bogande,Gnagna,Bogande,3,3,2022,7,6
12180,Est,Gnagna,Coalla,Seno,Seytenga,6,4,2022,7,10
12181,Sahel,Yagha,Solhan,Yagha,Solhan,2,1,2022,7,3
12182,Sahel,Seno,Dori,Seno,Dori,37,28,2022,7,65
12183,Sahel,Seno,Dori,Oudalan,Gorom_gorom,4,3,2022,7,7
12184,Sahel,Seno,Dori,Soum,Kelbo,2,4,2022,7,6
12185,Sahel,Soum,Djibo,Yatenga,Namissiguima_ouahigouya,3,1,2022,7,4
12186,Sahel,Seno,Dori,Soum,Aribinda,42,11,2022,7,53
12187,Est,Gnagna,Coalla,Yagha,Sebba,6,3,2022,7,9
12188,Est,Gnagna,Bogande,Boulgou,Bittou,4,2,2022,7,6
12189,Est,Gnagna,Bogande,Gnagna,Bilanga,4,1,2022,7,5
12190,Est,Gnagna,Piela,Koulpelogo,Soudougui,1,1,2022,7,2
12191,Est,Gnagna,Piela,Kompienga,Madjoari,2,2,2022,7,4
12192,Est,Gourma,Matiacoali,Gourma,Matiacoali,5,2,2022,7,7
12193,Est,Gnagna,Bogande,Gourma,Matiacoali,3,3,2022,7,6
12194,Centre-nord,Sanmatenga,Mane,Soum,Djibo,5,4,2022,7,9
12195,Est,Gnagna,Piela,Kompienga,Kompienga,2,3,2022,8,5
12196,Est,Gnagna,Piela,Gourma,Matiacoali,1,1,2022,8,2
12197,Sahel,Oudalan,Gorom-gorom,Oudalan,Oursi,29,17,2022,8,46
12198,Est,Gnagna,Bogande,Gnagna,Coalla,2,1,2022,8,3
12199,Est,Gourma,Fada,Tapoa,Kantchari,13,8,2022,8,21
12200,Nord,Yatenga,Ouahigouya,Soum,Baraboule,3,2,2022,8,5
12201,Est,Gnagna,Bogande,Yagha,Sebba,4,1,2022,8,5
12202,Est,Gnagna,Thion,Gourma,Fada,2,3,2022,8,5
12203,Est,Gnagna,Liptougou,Yagha,Solhan,22,15,2022,8,37
12204,Sahel,Yagha,Sebba,Komondjari,Foutouri,1,1,2022,8,2
12205,Est,Gnagna,Thion,Sanmatenga,Dablo,3,6,2022,8,9
12206,Sahel,Soum,Djibo,Soum,Baraboule,2,1,2022,8,3
12207,Est,Gnagna,Bogande,Gnagna,Manni,6,2,2022,8,8
12208,Est,Gnagna,Bogande,Gourma,Diapangou,3,1,2022,8,4
12209,Est,Gnagna,Bogande,Seno,Seytenga,3,2,2022,8,5
12210,Est,Komondjari,Gayeri,Komondjari,Gayeri,33,25,2022,8,58
12211,Est,Gourma,Fada,Yagha,Mansila,4,3,2022,8,7
12212,Sahel,Oudalan,Gorom-gorom,Namentenga,Bouroum,4,2,2022,8,6
12213,Est,Gnagna,Bogande,Kompienga,Madjoari,7,3,2022,8,10
12214,Sahel,Soum,Djibo,Bam,Tikare,7,3,2022,8,10
12215,Sahel,Soum,Djibo,Soum,Nassoumbou,6,5,2022,8,11
12216,Est,Gourma,Fada,Tapoa,Tansarga,3,1,2022,8,4
12217,Est,Gourma,Fada,Tapoa,Diapaga,3,1,2022,8,4
12218,Est,Gourma,Fada,Sanmatenga,Dablo,5,3,2022,8,8
12219,Sahel,Soum,Djibo,Soum,Diguel,7,2,2022,8,9
12220,Sahel,Seno,Dori,Oudalan,Gorom_gorom,9,3,2022,8,12
12221,Est,Gnagna,Bogande,Tapoa,Diapaga,2,1,2022,8,3
12222,Est,Gnagna,Bilanga,Gnagna,Bilanga,2,1,2022,8,3
12223,Sahel,Soum,Djibo,Soum,Tongomayel,12,5,2022,8,17
12224,Cascades,Comoe,Ouo,Sanmatenga,Dablo,2,4,2022,1,6
12225,Cascades,Comoe,Ouo,Sanmatenga,Barsalogho,12,10,2022,1,22
12226,Cascades,Comoe,Ouo,Comoe,Mangodara,7,3,2022,1,10
12227,Centre-est,Kouritenga,Pouytenga,Gourma,Fada n'gourma,11,18,2022,2,29
12228,Centre-est,Kouritenga,Pouytenga,Komondjari,Foutouri,6,6,2022,2,12
12229,Cascades,Leraba,Dakoro,Comoe,Mangodara,6,3,2022,2,9
12230,Cascades,Comoe,Niangoloko,Mouhoun,Douroula,12,11,2022,4,23
12231,Hauts-bassins,Houet,Koundougou,Sanmatenga,Kaya,5,2,2022,4,7
12232,Centre-est,Kouritenga,Kando,Sanmatenga,Pensa,3,3,2022,5,6
12233,Centre-est,Kouritenga,Pouytenga,Gourma,Fada n'gourma,3,6,2022,5,9
12234,Centre-est,Kouritenga,Pouytenga,Kompienga,Kompienga,14,15,2022,5,29
12235,Plateau central,Kourweogo,Niou,Bam,Kongoussi,7,7,2022,5,14
12236,Cascades,Comoe,Ouo,Sanmatenga,Barsalogho,14,19,2022,5,33
12237,Centre-est,Kouritenga,Pouytenga,Gourma,Matiacoali,1,3,2022,5,4
12238,Centre-est,Kouritenga,Pouytenga,Seno,Gorgadji,0,4,2022,5,4
12239,Cascades,Comoe,Ouo,Sanmatenga,Dablo,4,13,2022,5,17
12240,Cascades,Comoe,Mangodara,Seno,Gorgadji,2,4,2022,5,6
12241,Plateau central,Kourweogo,Niou,Soum,Tongomayel,0,1,2022,5,1
12242,Plateau central,Oubritenga,Ziniare,Banwa,Solenzo,5,8,2022,5,13
12243,Cascades,Comoe,Mangodara,Sanmatenga,Namissigma,1,7,2022,5,8
12244,Plateau central,Ganzourgou,Salogo,Yagha,Sebba,9,7,2022,6,16
12245,Centre-est,Kouritenga,Pouytenga,Yagha,Solhan,8,24,2022,6,32
12246,Centre-est,Kouritenga,Pouytenga,Gourma,Fada n'gourma,3,6,2022,6,9
12247,Hauts-bassins,Houet,Bobo-dioulasso,Bam,Sabce,0,6,2022,6,6
12248,Hauts-bassins,Houet,Bobo-dioulasso,Mouhoun,Douroula,13,19,2022,6,32
12249,Plateau central,Ganzourgou,Mogtedo,Kompienga,Kompienga,13,16,2022,6,29
12250,Centre-est,Kouritenga,Koupela,Gnagna,Bogande,2,4,2022,6,6
12251,Hauts-bassins,Houet,Bobo-dioulasso,Kossi,Nouna,0,3,2022,6,3
12252,Plateau central,Ganzourgou,Salogo,Yagha,Sebba,1,5,2022,7,6
12253,Plateau central,Kourweogo,Niou,Loroum,Titao,5,9,2022,7,14
12254,Plateau central,Ganzourgou,Salogo,Kompienga,Kompienga,3,3,2022,7,6
12255,Plateau central,Oubritenga,Loumbila,Soum,Arbinda,3,4,2022,7,7
12256,Plateau central,Oubritenga,Loumbila,Seno,Gorgadji,12,6,2022,7,18
12257,Plateau central,Ganzourgou,Salogo,Namentenga,Boulsa,8,7,2022,7,15
12258,Hauts-bassins,Houet,Karangasso-vigue,Soum,Tongomayel,9,11,2022,7,20
12259,Centre-est,Kouritenga,Pouytenga,Gourma,Fada n'gourma,3,2,2022,7,5
12260,Centre-est,Kouritenga,Pouytenga,Gnagna,Bilanga,1,3,2022,7,4
12261,Hauts-bassins,Houet,Bama,Sanmatenga,Kaya,28,33,2022,8,61
12262,Est,Gourma,Diabo,Gourma,Fada n'gourma,17,13,2022,9,30
12263,Cascades,Comoe,Niangoloko,Mouhoun,Douroula,13,18,2022,9,31
12264,Plateau central,Ganzourgou,Salogo,Yagha,Solhan,5,6,2022,9,11
12265,Plateau central,Kourweogo,Bousse,Soum,Tongomayel,4,3,2022,9,7
12266,Hauts-bassins,Houet,Koundougou,Soum,Baraboule,48,53,2022,9,101
12267,Est,Gourma,Diabo,Tapoa,Namounou,6,6,2022,9,12
12268,Centre-est,Kouritenga,Pouytenga,Gourma,Fada n'gourma,26,39,2022,9,65
12269,Est,Gourma,Diabo,Kompienga,Kompienga,21,30,2022,9,51
12270,Centre-est,Kouritenga,Pouytenga,Gourma,Matiacoali,1,1,2022,9,2
12271,Centre-est,Kouritenga,Koupela,Gourma,Fada n'gourma,103,55,2022,9,158
12272,Hauts-bassins,Houet,Bobo-dioulasso,Sanmatenga,Barsalogho,8,8,2022,9,16
12273,Hauts-bassins,Houet,Bobo-dioulasso,Comoe,Mangodara,73,71,2022,9,144
12274,Boucle du mouhoun,Bale,Boromo,Komondjari,Gayeri,3,6,2022,9,9
12275,Centre-est,Boulgou,Tenkodogo,Kompienga,Kompienga,6,5,2022,9,11
12276,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Djibo,13,13,2022,9,26
12277,Centre-est,Kouritenga,Koupela,Kompienga,Pama,23,27,2022,9,50
12278,Hauts-bassins,Houet,Bobo-dioulasso,Mouhoun,Douroula,62,90,2022,9,152
12279,Hauts-bassins,Houet,Bobo-dioulasso,Sourou,Toeni,61,76,2022,9,137
12280,Hauts-bassins,Houet,Bobo-dioulasso,Seno,Dori,5,13,2022,9,18
12281,Hauts-bassins,Houet,Bobo-dioulasso,Loroum,Titao,11,14,2022,9,25
12282,Hauts-bassins,Houet,Padema,Loroum,Titao,1,4,2022,9,5
12283,Plateau central,Ganzourgou,Mogtedo,Gourma,Fada n'gourma,14,12,2022,9,26
12284,Hauts-bassins,Houet,Peni,Comoe,Sideradougou,24,18,2022,9,42
12285,Hauts-bassins,Houet,Peni,Comoe,Ouo,13,12,2022,9,25
12286,Hauts-bassins,Kenedougou,Kourouma,Bam,Kongoussi,14,24,2022,9,38
12287,Plateau central,Ganzourgou,Zoungou,Gourma,Matiacoali,5,10,2022,9,15
12288,Plateau central,Ganzourgou,Mogtedo,Sanmatenga,Barsalogho,38,49,2022,9,87
12289,Plateau central,Ganzourgou,Mogtedo,Sanmatenga,Pissila,5,9,2022,9,14
12290,Hauts-bassins,Houet,Peni,Comoe,Mangodara,44,52,2022,9,96
12291,Hauts-bassins,Houet,Peni,Kossi,Bourasso,3,1,2022,9,4
12292,Centre-est,Kouritenga,Gounghin,Kompienga,Pama,4,8,2022,9,12
12293,Plateau central,Ganzourgou,Zoungou,Gourma,Fada n'gourma,4,7,2022,9,11
12294,Plateau central,Ganzourgou,Zoungou,Kompienga,Kompienga,16,12,2022,9,28
12295,Centre-est,Kouritenga,Kando,Gourma,Fada n'gourma,5,12,2022,9,17
12296,Hauts-bassins,Kenedougou,Kourouma,Sanmatenga,Barsalogho,22,28,2022,9,50
12297,Boucle du mouhoun,Mouhoun,Safane,Mouhoun,Douroula,2,1,2022,9,3
12298,Hauts-bassins,Kenedougou,Kourouma,Yatenga,Rambo,7,3,2022,9,10
12299,Hauts-bassins,Houet,Karangasso-vigue,Sanmatenga,Barsalogho,24,25,2022,9,49
12300,Hauts-bassins,Houet,Bobo-dioulasso,Yatenga,Rambo,6,4,2022,9,10
12301,Centre-est,Kouritenga,Gounghin,Gourma,Fada n'gourma,7,11,2022,9,18
12302,Hauts-bassins,Houet,Bobo-dioulasso,Kompienga,Pama,4,2,2022,9,6
12303,Hauts-bassins,Houet,Bobo-dioulasso,Sanmatenga,Dablo,5,1,2022,9,6
12304,Centre-est,Kouritenga,Gounghin,Kompienga,Kompienga,8,9,2022,9,17
12305,Hauts-bassins,Houet,Karangasso-vigue,Loroum,Titao,7,9,2022,9,16
12306,Hauts-bassins,Houet,Bobo-dioulasso,Banwa,Solenzo,11,27,2022,9,38
12307,Hauts-bassins,Houet,Bobo-dioulasso,Yagha,Solhan,14,19,2022,9,33
12308,Centre-est,Kouritenga,Pouytenga,Namentenga,Boala,1,4,2022,9,5
12309,Hauts-bassins,Houet,Bobo-dioulasso,Nayala,Gassan,4,3,2022,9,7
12310,Plateau central,Ganzourgou,Mogtedo,Kompienga,Pama,24,22,2022,9,46
12311,Plateau central,Ganzourgou,Mogtedo,Sanmatenga,Kaya,9,19,2022,9,28
12312,Centre-est,Kouritenga,Baskoure,Gourma,Fada n'gourma,22,22,2022,9,44
12313,Boucle du mouhoun,Bale,Poura,Soum,Arbinda,45,57,2022,9,102
12314,Plateau central,Ganzourgou,Mogtedo,Sanmatenga,Dablo,0,3,2022,9,3
12315,Hauts-bassins,Tuy,Hounde,Yatenga,Namissiguima,29,42,2022,9,71
12316,Hauts-bassins,Tuy,Hounde,Yatenga,Ouahigouya,2,2,2022,9,4
12317,Hauts-bassins,Tuy,Hounde,Soum,Tongomayel,31,24,2022,9,55
12318,Hauts-bassins,Tuy,Hounde,Soum,Djibo,107,120,2022,9,227
12319,Hauts-bassins,Tuy,Hounde,Yatenga,Seguenega,0,1,2022,9,1
12320,Hauts-bassins,Tuy,Hounde,Loroum,Titao,54,53,2022,9,107
12321,Centre-est,Kouritenga,Koupela,Yagha,Mansila,24,20,2022,9,44
12322,Plateau central,Ganzourgou,Mogtedo,Soum,Nassoumbou,30,21,2022,9,51
12323,Plateau central,Ganzourgou,Mogtedo,Namentenga,Bouroum,14,17,2022,9,31
12324,Hauts-bassins,Houet,Bobo-dioulasso,Boulgou,Tenkodogo,0,2,2022,9,2
12325,Centre-est,Kouritenga,Kando,Kompienga,Kompienga,31,35,2022,9,66
12326,Plateau central,Ganzourgou,Mogtedo,Bam,Kongoussi,2,3,2022,9,5
12327,Hauts-bassins,Houet,Bama,Comoe,Mangodara,16,12,2022,9,28
12328,Hauts-bassins,Houet,Bama,Bam,Bourzanga,129,99,2022,9,228
12329,Hauts-bassins,Houet,Bama,Loroum,Ouindigui,75,115,2022,9,190
12330,Hauts-bassins,Houet,Bama,Soum,Pobe-mangao,14,18,2022,9,32
12331,Hauts-bassins,Houet,Bama,Sanmatenga,Barsalogho,41,58,2022,9,99
12332,Hauts-bassins,Houet,Bama,Yatenga,Seguenega,5,9,2022,9,14
12333,Centre-est,Kouritenga,Pouytenga,Sanmatenga,Barsalogho,3,1,2022,9,4
12334,Hauts-bassins,Houet,Peni,Sanmatenga,Barsalogho,27,31,2022,9,58
12335,Hauts-bassins,Houet,Bama,Sanmatenga,Pensa,8,10,2022,9,18
12336,Hauts-bassins,Tuy,Hounde,Soum,Kelbo,62,38,2022,9,100
12337,Hauts-bassins,Tuy,Hounde,Soum,Pobe-mangao,43,49,2022,9,92
12338,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Kelbo,2,4,2022,9,6
12339,Hauts-bassins,Houet,Bama,Yatenga,Namissiguima,35,33,2022,9,68
12340,Centre-est,Boulgou,Tenkodogo,Yagha,Mansila,8,7,2022,9,15
12341,Centre-est,Boulgou,Tenkodogo,Kompienga,Pama,2,2,2022,9,4
